#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BCAS2	CWC27	9606.ENSP00000358554	9606.ENSP00000370460	0	0.826	0	0	0.826
BCAS2	DHX16	9606.ENSP00000358554	9606.ENSP00000365625	0	0.835	0	0	0.835
BCAS2	MAGOH	9606.ENSP00000358554	9606.ENSP00000360525	0	0.848	0	0	0.848
BCAS2	ISY1-RAB43	9606.ENSP00000358554	9606.ENSP00000411822	0	0.825	0.540	0	0.916
BCAS2	PPIE	9606.ENSP00000358554	9606.ENSP00000361918	0	0.662	0.900	0	0.964
BCAS2	CWC22	9606.ENSP00000358554	9606.ENSP00000387006	0	0.808	0.900	0	0.980
BCAS2	SNRPB	9606.ENSP00000358554	9606.ENSP00000412566	0	0.871	0.900	0	0.986
BCAS2	CRNKL1	9606.ENSP00000358554	9606.ENSP00000366557	0	0.829	0.900	0	0.982
BCAS2	PPIL1	9606.ENSP00000358554	9606.ENSP00000362803	0	0.905	0.900	0	0.990
BCAS2	SNRPE	9606.ENSP00000358554	9606.ENSP00000400591	0	0.905	0.900	0	0.990
BCAS2	CWC15	9606.ENSP00000358554	9606.ENSP00000475615	0	0.948	0.900	0	0.994
BCAS2	BUD31	9606.ENSP00000358554	9606.ENSP00000386023	0	0.964	0.900	0	0.996
BCAS2	PRPF8	9606.ENSP00000358554	9606.ENSP00000460348	0	0.988	0.900	0	0.998
BCAS2	EFTUD2	9606.ENSP00000358554	9606.ENSP00000392094	0	0.986	0.900	0	0.998
BCAS2	CDC5L	9606.ENSP00000358554	9606.ENSP00000360532	0	0.994	0.900	0	0.999
BCAS2	PLRG1	9606.ENSP00000358554	9606.ENSP00000424417	0	0.976	0.900	0	0.997
BCLAF1	THRAP3	9606.ENSP00000435210	9606.ENSP00000346634	0	0.664	0.540	0	0.838
BDNF	NTF3	9606.ENSP00000414303	9606.ENSP00000397297	0	0.927	0.900	0	0.992
BDP1	BRF2	9606.ENSP00000351575	9606.ENSP00000220659	0	0.952	0.800	0	0.990
BDP1	POLR3B	9606.ENSP00000351575	9606.ENSP00000228347	0	0.709	0.600	0	0.878
BDP1	POLR3K	9606.ENSP00000351575	9606.ENSP00000293860	0	0.559	0.600	0	0.816
BDP1	POLR3E	9606.ENSP00000351575	9606.ENSP00000299853	0	0.762	0.600	0	0.901
BDP1	POLR1D	9606.ENSP00000351575	9606.ENSP00000302478	0	0.559	0.600	0	0.816
BDP1	POLR2L	9606.ENSP00000351575	9606.ENSP00000324124	0	0.559	0.600	0	0.816
BDP1	POLR3C	9606.ENSP00000351575	9606.ENSP00000334564	0	0.643	0.600	0	0.851
BDP1	POLR2K	9606.ENSP00000351575	9606.ENSP00000342889	0	0.559	0.600	0	0.816
BDP1	POLR3H	9606.ENSP00000351575	9606.ENSP00000347345	0	0.559	0.600	0	0.816
BDP1	POLR3D	9606.ENSP00000351575	9606.ENSP00000380904	0	0.551	0.600	0	0.812
BDP1	POLR1C	9606.ENSP00000351575	9606.ENSP00000361465	0	0.559	0.600	0	0.816
BDP1	POLR2H	9606.ENSP00000351575	9606.ENSP00000415536	0	0.559	0.600	0	0.816
BDP1	POLR2E	9606.ENSP00000351575	9606.ENSP00000478303	0	0.559	0.600	0	0.816
BDP1	POLR2F	9606.ENSP00000351575	9606.ENSP00000403852	0	0.599	0.600	0	0.832
BDP1	CRCP	9606.ENSP00000351575	9606.ENSP00000378736	0	0.620	0.600	0	0.841
BDP1	POLR3A	9606.ENSP00000351575	9606.ENSP00000361446	0	0.732	0.600	0	0.888
BDP1	POLR3F	9606.ENSP00000351575	9606.ENSP00000366828	0	0.683	0.600	0	0.867
BDP1	TBP	9606.ENSP00000351575	9606.ENSP00000375942	0	0.952	0.800	0	0.990
BRAF	RAF1	9606.ENSP00000288602	9606.ENSP00000251849	0	0.728	0.900	0	0.971
BRAF	YWHAZ	9606.ENSP00000288602	9606.ENSP00000379287	0	0.905	0.900	0	0.990
BRCA1	WRN	9606.ENSP00000418960	9606.ENSP00000298139	0	0.644	0.600	0	0.851
BRCA1	RMI2	9606.ENSP00000418960	9606.ENSP00000310356	0	0.459	0.600	0	0.774
BRCA1	RMI1	9606.ENSP00000418960	9606.ENSP00000317039	0	0.459	0.600	0	0.774
BRCA1	RAD52	9606.ENSP00000418960	9606.ENSP00000351284	0	0.391	0.600	0	0.745
BRCA1	PCNA	9606.ENSP00000418960	9606.ENSP00000368458	0	0.128	0.900	0	0.909
BRCA1	RBBP8	9606.ENSP00000418960	9606.ENSP00000382628	0	0.925	0.900	0	0.992
BRCA1	TOP3A	9606.ENSP00000418960	9606.ENSP00000442336	0	0.459	0.600	0	0.774
BRCA1	H2AFX	9606.ENSP00000418960	9606.ENSP00000434024	0	0.504	0.900	0	0.948
BRD1	MEAF6	9606.ENSP00000216267	9606.ENSP00000362166	0	0.711	0.900	0	0.969
BRD1	ING5	9606.ENSP00000216267	9606.ENSP00000322142	0	0.551	0.900	0	0.953
BRD1	KAT6A	9606.ENSP00000216267	9606.ENSP00000380136	0	0.446	0.900	0	0.942
BRD1	KAT7	9606.ENSP00000216267	9606.ENSP00000259021	0	0.937	0.900	0	0.993
BRF2	POLR2L	9606.ENSP00000220659	9606.ENSP00000324124	0	0.390	0.600	0	0.745
BRF2	POLR3E	9606.ENSP00000220659	9606.ENSP00000299853	0	0.465	0.600	0	0.776
BRF2	POLR2K	9606.ENSP00000220659	9606.ENSP00000342889	0	0.523	0.600	0	0.801
BRF2	POLR1D	9606.ENSP00000220659	9606.ENSP00000302478	0	0.523	0.600	0	0.801
BRF2	POLR2H	9606.ENSP00000220659	9606.ENSP00000415536	0	0.530	0.600	0	0.803
BRF2	POLR2F	9606.ENSP00000220659	9606.ENSP00000403852	0	0.530	0.600	0	0.803
BRF2	CRCP	9606.ENSP00000220659	9606.ENSP00000378736	0	0.549	0.600	0	0.811
BRF2	POLR3K	9606.ENSP00000220659	9606.ENSP00000293860	0	0.523	0.600	0	0.801
BRF2	POLR2E	9606.ENSP00000220659	9606.ENSP00000478303	0	0.534	0.600	0	0.805
BRF2	POLR3B	9606.ENSP00000220659	9606.ENSP00000228347	0	0.631	0.600	0	0.846
BRF2	POLR3D	9606.ENSP00000220659	9606.ENSP00000380904	0	0.672	0.600	0	0.863
BRF2	POLR3C	9606.ENSP00000220659	9606.ENSP00000334564	0	0.605	0.600	0	0.835
BRF2	POLR3H	9606.ENSP00000220659	9606.ENSP00000347345	0	0.687	0.600	0	0.869
BRF2	POLR1C	9606.ENSP00000220659	9606.ENSP00000361465	0	0.657	0.600	0	0.856
BRF2	POLR3A	9606.ENSP00000220659	9606.ENSP00000361446	0	0.593	0.600	0	0.830
BRF2	POLR3F	9606.ENSP00000220659	9606.ENSP00000366828	0	0.761	0.600	0	0.900
BRF2	TBP	9606.ENSP00000220659	9606.ENSP00000375942	0	0.951	0.800	0	0.989
BRK1	NCKAP1	9606.ENSP00000432472	9606.ENSP00000354251	0	0.924	0.900	0	0.992
BRK1	WASF1	9606.ENSP00000432472	9606.ENSP00000376368	0	0.924	0.900	0	0.992
BRK1	CYFIP1	9606.ENSP00000432472	9606.ENSP00000481038	0	0.885	0.720	0	0.966
BRK1	CYFIP2	9606.ENSP00000432472	9606.ENSP00000444645	0	0.385	0.900	0	0.935
BUD13	RBM22	9606.ENSP00000260210	9606.ENSP00000199814	0	0.910	0	0	0.910
BUD13	SF3A1	9606.ENSP00000260210	9606.ENSP00000215793	0	0.912	0.900	0	0.990
BUD13	SNRPD3	9606.ENSP00000260210	9606.ENSP00000215829	0	0.906	0.900	0	0.990
BUD13	PHF5A	9606.ENSP00000260210	9606.ENSP00000216252	0	0.919	0.900	0	0.991
BUD13	SF3A2	9606.ENSP00000260210	9606.ENSP00000221494	0	0.955	0.900	0	0.995
BUD13	PRPF19	9606.ENSP00000260210	9606.ENSP00000227524	0	0.986	0	0	0.986
BUD13	SF3B6	9606.ENSP00000260210	9606.ENSP00000233468	0	0.800	0	0	0.800
BUD13	SNRPB2	9606.ENSP00000260210	9606.ENSP00000246071	0	0.871	0.900	0	0.986
BUD13	LSM8	9606.ENSP00000260210	9606.ENSP00000249299	0	0.579	0.900	0	0.956
BUD13	LSM7	9606.ENSP00000260210	9606.ENSP00000252622	0	0.620	0.900	0	0.960
BUD13	SNRPA1	9606.ENSP00000260210	9606.ENSP00000254193	0	0.955	0.900	0	0.995
BUD13	PRPF38A	9606.ENSP00000260210	9606.ENSP00000257181	0	0	0.900	0	0.900
BUD13	ISY1-RAB43	9606.ENSP00000260210	9606.ENSP00000411822	0	0.800	0	0	0.800
BUD13	SRRM1	9606.ENSP00000260210	9606.ENSP00000326261	0	0.800	0	0	0.800
BUD13	SNRNP40	9606.ENSP00000260210	9606.ENSP00000263694	0	0.800	0	0	0.800
BUD13	PPIL1	9606.ENSP00000260210	9606.ENSP00000362803	0	0.827	0	0	0.827
BUD13	IK	9606.ENSP00000260210	9606.ENSP00000396301	0	0	0.900	0	0.900
BUD13	SMU1	9606.ENSP00000260210	9606.ENSP00000380336	0	0	0.900	0	0.900
BUD13	MAGOHB	9606.ENSP00000260210	9606.ENSP00000319240	0	0	0.900	0	0.900
BUD13	WBP4	9606.ENSP00000260210	9606.ENSP00000368801	0	0	0.900	0	0.900
BUD13	CWC15	9606.ENSP00000260210	9606.ENSP00000475615	0	0.906	0	0	0.906
BUD13	XAB2	9606.ENSP00000260210	9606.ENSP00000351137	0	0.919	0	0	0.919
BUD13	PLRG1	9606.ENSP00000260210	9606.ENSP00000424417	0	0.919	0	0	0.919
BUD13	CRNKL1	9606.ENSP00000260210	9606.ENSP00000366557	0	0.919	0	0	0.919
BUD13	SNW1	9606.ENSP00000260210	9606.ENSP00000261531	0	0.946	0	0	0.946
BUD13	LSM6	9606.ENSP00000260210	9606.ENSP00000422392	0	0.567	0.900	0	0.954
BUD13	SNRPD1	9606.ENSP00000260210	9606.ENSP00000300413	0	0.559	0.900	0	0.954
BUD13	NHP2L1	9606.ENSP00000260210	9606.ENSP00000383949	0	0.559	0.900	0	0.954
BUD13	TXNL4A	9606.ENSP00000260210	9606.ENSP00000269601	0	0.559	0.900	0	0.954
BUD13	LSM5	9606.ENSP00000260210	9606.ENSP00000410758	0	0.559	0.900	0	0.954
BUD13	LSM4	9606.ENSP00000260210	9606.ENSP00000469468	0	0.564	0.900	0	0.954
BUD13	PRPF6	9606.ENSP00000260210	9606.ENSP00000266079	0	0.577	0.900	0	0.955
BUD13	PRPF4	9606.ENSP00000260210	9606.ENSP00000363313	0	0.587	0.900	0	0.956
BUD13	MFAP1	9606.ENSP00000260210	9606.ENSP00000267812	0	0.606	0.900	0	0.958
BUD13	LSM2	9606.ENSP00000260210	9606.ENSP00000364813	0	0.610	0.900	0	0.959
BUD13	SART1	9606.ENSP00000260210	9606.ENSP00000310448	0	0.620	0.900	0	0.960
BUD13	LSM3	9606.ENSP00000260210	9606.ENSP00000302160	0	0.620	0.900	0	0.960
BUD13	PRPF3	9606.ENSP00000260210	9606.ENSP00000315379	0	0.620	0.900	0	0.960
BUD13	PRPF31	9606.ENSP00000260210	9606.ENSP00000324122	0	0.620	0.900	0	0.960
BUD13	ZMAT2	9606.ENSP00000260210	9606.ENSP00000274712	0	0.620	0.900	0	0.960
BUD13	CDC40	9606.ENSP00000260210	9606.ENSP00000357928	0	0.965	0	0	0.965
BUD13	BUD31	9606.ENSP00000260210	9606.ENSP00000386023	0	0.977	0	0	0.977
BUD13	SRRM2	9606.ENSP00000260210	9606.ENSP00000301740	0	0.869	0.900	0	0.986
BUD13	RNF113A	9606.ENSP00000260210	9606.ENSP00000360497	0	0.874	0.900	0	0.986
BUD13	SNRNP200	9606.ENSP00000260210	9606.ENSP00000317123	0	0.906	0.900	0	0.990
BUD13	SNRPG	9606.ENSP00000260210	9606.ENSP00000272348	0	0.906	0.900	0	0.990
BUD13	SF3B5	9606.ENSP00000260210	9606.ENSP00000356541	0	0.908	0.900	0	0.990
BUD13	PRPF8	9606.ENSP00000260210	9606.ENSP00000460348	0	0.906	0.900	0	0.990
BUD13	SF3A3	9606.ENSP00000260210	9606.ENSP00000362110	0	0.908	0.900	0	0.990
BUD13	SNRPF	9606.ENSP00000260210	9606.ENSP00000266735	0	0.908	0.900	0	0.990
BUD13	SNRPD2	9606.ENSP00000260210	9606.ENSP00000342374	0	0.907	0.900	0	0.990
BUD13	CDC5L	9606.ENSP00000260210	9606.ENSP00000360532	0	0.989	0	0	0.989
BUD13	CWC27	9606.ENSP00000260210	9606.ENSP00000370460	0	0.919	0.900	0	0.991
BUD13	SNRPE	9606.ENSP00000260210	9606.ENSP00000400591	0	0.919	0.900	0	0.991
BUD13	SF3B3	9606.ENSP00000260210	9606.ENSP00000305790	0	0.919	0.900	0	0.991
BUD13	EFTUD2	9606.ENSP00000260210	9606.ENSP00000392094	0	0.919	0.900	0	0.991
BUD13	CWC22	9606.ENSP00000260210	9606.ENSP00000387006	0	0.919	0.900	0	0.991
BUD13	SF3B4	9606.ENSP00000260210	9606.ENSP00000271628	0	0.919	0.900	0	0.991
BUD13	SNRPB	9606.ENSP00000260210	9606.ENSP00000412566	0	0.934	0.900	0	0.993
BUD13	SF3B2	9606.ENSP00000260210	9606.ENSP00000318861	0	0.955	0.900	0	0.995
BUD13	DHX16	9606.ENSP00000260210	9606.ENSP00000365625	0	0.955	0.900	0	0.995
BUD13	SF3B1	9606.ENSP00000260210	9606.ENSP00000335321	0	0.944	0.900	0	0.994
BUD13	SNIP1	9606.ENSP00000260210	9606.ENSP00000296215	0	0.966	0.900	0	0.996
BUD13	RBMX2	9606.ENSP00000260210	9606.ENSP00000339090	0	0.994	0.900	0	0.999
BUD31	RBM22	9606.ENSP00000386023	9606.ENSP00000199814	0	0.980	0.900	0	0.997
BUD31	SF3A1	9606.ENSP00000386023	9606.ENSP00000215793	0	0.829	0	0	0.829
BUD31	SNRPD3	9606.ENSP00000386023	9606.ENSP00000215829	0	0.986	0.900	0	0.998
BUD31	PHF5A	9606.ENSP00000386023	9606.ENSP00000216252	0	0.935	0	0	0.935
BUD31	SF3A2	9606.ENSP00000386023	9606.ENSP00000221494	0	0.990	0	0	0.990
BUD31	PRPF19	9606.ENSP00000386023	9606.ENSP00000227524	0	0.994	0.900	0	0.999
BUD31	SF3B6	9606.ENSP00000386023	9606.ENSP00000233468	0	0.800	0	0	0.800
BUD31	SYF2	9606.ENSP00000386023	9606.ENSP00000236273	0	0.985	0.900	0	0.998
BUD31	SNRPA	9606.ENSP00000386023	9606.ENSP00000243563	0	0.730	0	0	0.730
BUD31	SNRPB2	9606.ENSP00000386023	9606.ENSP00000246071	0	0.943	0.900	0	0.994
BUD31	SNRPA1	9606.ENSP00000386023	9606.ENSP00000254193	0	0.991	0.900	0	0.999
BUD31	PPIG	9606.ENSP00000386023	9606.ENSP00000260970	0	0.844	0	0	0.844
BUD31	SNW1	9606.ENSP00000386023	9606.ENSP00000261531	0	0.989	0.900	0	0.998
BUD31	DHX8	9606.ENSP00000386023	9606.ENSP00000262415	0	0.955	0.900	0	0.995
BUD31	CCDC94	9606.ENSP00000386023	9606.ENSP00000262962	0	0.935	0	0	0.935
BUD31	SNRNP40	9606.ENSP00000386023	9606.ENSP00000263694	0	0.964	0.900	0	0.996
BUD31	CASC3	9606.ENSP00000386023	9606.ENSP00000264645	0	0.800	0	0	0.800
BUD31	SNRPF	9606.ENSP00000386023	9606.ENSP00000266735	0	0.986	0.900	0	0.998
BUD31	DHX38	9606.ENSP00000386023	9606.ENSP00000268482	0	0.955	0	0	0.955
BUD31	EIF4A3	9606.ENSP00000386023	9606.ENSP00000269349	0	0.800	0	0	0.800
BUD31	SF3B4	9606.ENSP00000386023	9606.ENSP00000271628	0	0.945	0	0	0.945
BUD31	SDE2	9606.ENSP00000386023	9606.ENSP00000272091	0	0.879	0	0	0.879
BUD31	SNRPG	9606.ENSP00000386023	9606.ENSP00000272348	0	0.986	0.900	0	0.998
BUD31	ISY1	9606.ENSP00000386023	9606.ENSP00000273541	0	0.975	0	0	0.975
BUD31	CWF19L2	9606.ENSP00000386023	9606.ENSP00000282251	0	0.964	0	0	0.964
BUD31	SNIP1	9606.ENSP00000386023	9606.ENSP00000296215	0	0.929	0	0	0.929
BUD31	SLU7	9606.ENSP00000386023	9606.ENSP00000297151	0	0.964	0	0	0.964
BUD31	SNRPD1	9606.ENSP00000386023	9606.ENSP00000300413	0	0.960	0.900	0	0.995
BUD31	SRRM2	9606.ENSP00000386023	9606.ENSP00000301740	0	0.952	0.900	0	0.995
BUD31	SF3B3	9606.ENSP00000386023	9606.ENSP00000305790	0	0.945	0	0	0.945
BUD31	SNRNP200	9606.ENSP00000386023	9606.ENSP00000317123	0	0.986	0	0	0.986
BUD31	SF3B2	9606.ENSP00000386023	9606.ENSP00000318861	0	0.955	0	0	0.955
BUD31	MAGOHB	9606.ENSP00000386023	9606.ENSP00000319240	0	0.800	0	0	0.800
BUD31	LSM10	9606.ENSP00000386023	9606.ENSP00000319341	0	0.724	0	0	0.724
BUD31	SRRM1	9606.ENSP00000386023	9606.ENSP00000326261	0	0.800	0	0	0.800
BUD31	SF3B1	9606.ENSP00000386023	9606.ENSP00000335321	0	0.955	0	0	0.955
BUD31	DHX15	9606.ENSP00000386023	9606.ENSP00000336741	0	0.956	0	0	0.956
BUD31	RBMX2	9606.ENSP00000386023	9606.ENSP00000339090	0	0.909	0	0	0.909
BUD31	CIR1	9606.ENSP00000386023	9606.ENSP00000339723	0	0.800	0	0	0.800
BUD31	SNRPD2	9606.ENSP00000386023	9606.ENSP00000342374	0	0.986	0.900	0	0.998
BUD31	XAB2	9606.ENSP00000386023	9606.ENSP00000351137	0	0.985	0.900	0	0.998
BUD31	SF3B5	9606.ENSP00000386023	9606.ENSP00000356541	0	0.935	0	0	0.935
BUD31	CDC40	9606.ENSP00000386023	9606.ENSP00000357928	0	0.986	0.900	0	0.998
BUD31	RNF113A	9606.ENSP00000386023	9606.ENSP00000360497	0	0.947	0	0	0.947
BUD31	MAGOH	9606.ENSP00000386023	9606.ENSP00000360525	0	0.800	0	0	0.800
BUD31	CDC5L	9606.ENSP00000386023	9606.ENSP00000360532	0	0.989	0.900	0	0.998
BUD31	PPIE	9606.ENSP00000386023	9606.ENSP00000361918	0	0.748	0.900	0	0.973
BUD31	SF3A3	9606.ENSP00000386023	9606.ENSP00000362110	0	0.948	0	0	0.948
BUD31	PPIL1	9606.ENSP00000386023	9606.ENSP00000362803	0	0.964	0.900	0	0.996
BUD31	DHX16	9606.ENSP00000386023	9606.ENSP00000365625	0	0.955	0	0	0.955
BUD31	CRNKL1	9606.ENSP00000386023	9606.ENSP00000366557	0	0.977	0.900	0	0.997
BUD31	CWC27	9606.ENSP00000386023	9606.ENSP00000370460	0	0.963	0	0	0.963
BUD31	GPATCH8	9606.ENSP00000386023	9606.ENSP00000467556	0	0.777	0	0	0.777
BUD31	RBM8A	9606.ENSP00000386023	9606.ENSP00000463058	0	0.800	0	0	0.800
BUD31	CACTIN	9606.ENSP00000386023	9606.ENSP00000415078	0	0.800	0	0	0.800
BUD31	CWC25	9606.ENSP00000386023	9606.ENSP00000478070	0	0.963	0	0	0.963
BUD31	ISY1-RAB43	9606.ENSP00000386023	9606.ENSP00000411822	0	0.975	0	0	0.975
BUD31	SNRPB	9606.ENSP00000386023	9606.ENSP00000412566	0	0.955	0.900	0	0.995
BUD31	CWC22	9606.ENSP00000386023	9606.ENSP00000387006	0	0.964	0.900	0	0.996
BUD31	SNRPE	9606.ENSP00000386023	9606.ENSP00000400591	0	0.986	0.900	0	0.998
BUD31	EFTUD2	9606.ENSP00000386023	9606.ENSP00000392094	0	0.989	0.900	0	0.998
BUD31	PLRG1	9606.ENSP00000386023	9606.ENSP00000424417	0	0.986	0.900	0	0.998
BUD31	PRPF8	9606.ENSP00000386023	9606.ENSP00000460348	0	0.986	0.900	0	0.998
BUD31	CWC15	9606.ENSP00000386023	9606.ENSP00000475615	0	0.986	0.900	0	0.998
C17orf85	DDX39A	9606.ENSP00000373657	9606.ENSP00000242776	0	0.718	0	0	0.718
C17orf85	CYFIP1	9606.ENSP00000373657	9606.ENSP00000481038	0	0	0.720	0	0.720
C1D	EXOSC5	9606.ENSP00000348107	9606.ENSP00000221233	0	0.951	0.900	0	0.994
C1D	SKIV2L2	9606.ENSP00000348107	9606.ENSP00000230640	0	0.839	0.600	0	0.933
C1D	MPHOSPH6	9606.ENSP00000348107	9606.ENSP00000258169	0	0.710	0.900	0	0.969
C1D	EXOSC7	9606.ENSP00000348107	9606.ENSP00000265564	0	0.885	0.900	0	0.988
C1D	EXOSC4	9606.ENSP00000348107	9606.ENSP00000315476	0	0.844	0.900	0	0.983
C1D	DIS3L	9606.ENSP00000348107	9606.ENSP00000321711	0	0.665	0.900	0	0.965
C1D	EXOSC3	9606.ENSP00000348107	9606.ENSP00000323046	0	0.936	0.900	0	0.993
C1D	NOP56	9606.ENSP00000348107	9606.ENSP00000370589	0	0.704	0	0	0.704
C1D	EXOSC6	9606.ENSP00000348107	9606.ENSP00000398597	0	0.844	0.900	0	0.983
C1D	DIS3	9606.ENSP00000348107	9606.ENSP00000366997	0	0.695	0.900	0	0.968
C1D	EXOSC1	9606.ENSP00000348107	9606.ENSP00000359939	0	0.951	0.900	0	0.994
C1D	EXOSC9	9606.ENSP00000348107	9606.ENSP00000368984	0	0.951	0.900	0	0.994
C1D	EXOSC2	9606.ENSP00000348107	9606.ENSP00000361433	0	0.952	0.900	0	0.995
C1D	EXOSC8	9606.ENSP00000348107	9606.ENSP00000374354	0	0.968	0.900	0	0.996
C1D	EXOSC10	9606.ENSP00000348107	9606.ENSP00000366135	0	0.950	0.900	0	0.994
CACTIN	RBM22	9606.ENSP00000415078	9606.ENSP00000199814	0	0.800	0	0	0.800
CACTIN	SNRPD3	9606.ENSP00000415078	9606.ENSP00000215829	0	0.800	0	0	0.800
CACTIN	PRPF19	9606.ENSP00000415078	9606.ENSP00000227524	0	0.800	0	0	0.800
CACTIN	SYF2	9606.ENSP00000415078	9606.ENSP00000236273	0	0.800	0	0	0.800
CACTIN	SNRPB2	9606.ENSP00000415078	9606.ENSP00000246071	0	0.800	0	0	0.800
CACTIN	SNRPA1	9606.ENSP00000415078	9606.ENSP00000254193	0	0.800	0	0	0.800
CACTIN	SNW1	9606.ENSP00000415078	9606.ENSP00000261531	0	0.800	0	0	0.800
CACTIN	DHX8	9606.ENSP00000415078	9606.ENSP00000262415	0	0.923	0	0	0.923
CACTIN	SNRNP40	9606.ENSP00000415078	9606.ENSP00000263694	0	0.813	0	0	0.813
CACTIN	SNRPF	9606.ENSP00000415078	9606.ENSP00000266735	0	0.800	0	0	0.800
CACTIN	EIF4A3	9606.ENSP00000415078	9606.ENSP00000269349	0	0.842	0	0	0.842
CACTIN	SDE2	9606.ENSP00000415078	9606.ENSP00000272091	0	0.837	0	0	0.837
CACTIN	SNRPG	9606.ENSP00000415078	9606.ENSP00000272348	0	0.800	0	0	0.800
CACTIN	SLU7	9606.ENSP00000415078	9606.ENSP00000297151	0	0.813	0	0	0.813
CACTIN	SNRPD1	9606.ENSP00000415078	9606.ENSP00000300413	0	0.800	0	0	0.800
CACTIN	SRRM2	9606.ENSP00000415078	9606.ENSP00000301740	0	0.800	0	0	0.800
CACTIN	SNRNP200	9606.ENSP00000415078	9606.ENSP00000317123	0	0.800	0	0	0.800
CACTIN	MAGOHB	9606.ENSP00000415078	9606.ENSP00000319240	0	0.800	0	0	0.800
CACTIN	SNRPD2	9606.ENSP00000415078	9606.ENSP00000342374	0	0.800	0	0	0.800
CACTIN	XAB2	9606.ENSP00000415078	9606.ENSP00000351137	0	0.800	0	0	0.800
CACTIN	CDC40	9606.ENSP00000415078	9606.ENSP00000357928	0	0.800	0	0	0.800
CACTIN	MAGOH	9606.ENSP00000415078	9606.ENSP00000360525	0	0.800	0	0	0.800
CACTIN	CDC5L	9606.ENSP00000415078	9606.ENSP00000360532	0	0.839	0	0	0.839
CACTIN	PPIL1	9606.ENSP00000415078	9606.ENSP00000362803	0	0.800	0	0	0.800
CACTIN	CRNKL1	9606.ENSP00000415078	9606.ENSP00000366557	0	0.806	0	0	0.806
CACTIN	CWC22	9606.ENSP00000415078	9606.ENSP00000387006	0	0.811	0	0	0.811
CACTIN	EFTUD2	9606.ENSP00000415078	9606.ENSP00000392094	0	0.800	0	0	0.800
CACTIN	SNRPE	9606.ENSP00000415078	9606.ENSP00000400591	0	0.800	0	0	0.800
CACTIN	SNRPB	9606.ENSP00000415078	9606.ENSP00000412566	0	0.800	0	0	0.800
CACTIN	PLRG1	9606.ENSP00000415078	9606.ENSP00000424417	0	0.800	0	0	0.800
CACTIN	CWC15	9606.ENSP00000415078	9606.ENSP00000475615	0	0.800	0	0	0.800
CACTIN	RBM8A	9606.ENSP00000415078	9606.ENSP00000463058	0	0.800	0	0	0.800
CACTIN	PRPF8	9606.ENSP00000415078	9606.ENSP00000460348	0	0.811	0	0	0.811
CASC3	RBM22	9606.ENSP00000264645	9606.ENSP00000199814	0	0.800	0.540	0	0.904
CASC3	SNRPD3	9606.ENSP00000264645	9606.ENSP00000215829	0	0.800	0	0	0.800
CASC3	PRPF19	9606.ENSP00000264645	9606.ENSP00000227524	0	0.800	0.540	0	0.904
CASC3	SYF2	9606.ENSP00000264645	9606.ENSP00000236273	0	0.800	0	0	0.800
CASC3	SNRPB2	9606.ENSP00000264645	9606.ENSP00000246071	0	0.800	0	0	0.800
CASC3	SNRPA1	9606.ENSP00000264645	9606.ENSP00000254193	0	0.800	0	0	0.800
CASC3	PPIG	9606.ENSP00000264645	9606.ENSP00000260970	0	0.800	0	0	0.800
CASC3	SNW1	9606.ENSP00000264645	9606.ENSP00000261531	0	0.800	0	0	0.800
CASC3	DHX8	9606.ENSP00000264645	9606.ENSP00000262415	0	0.800	0	0	0.800
CASC3	CCDC94	9606.ENSP00000264645	9606.ENSP00000262962	0	0.800	0.900	0	0.979
CASC3	SNRNP40	9606.ENSP00000264645	9606.ENSP00000263694	0	0.800	0	0	0.800
CASC3	SNRPF	9606.ENSP00000264645	9606.ENSP00000266735	0	0.800	0	0	0.800
CASC3	SRRM2	9606.ENSP00000264645	9606.ENSP00000301740	0	0.800	0	0	0.800
CASC3	PPIL1	9606.ENSP00000264645	9606.ENSP00000362803	0	0.800	0	0	0.800
CASC3	EFTUD2	9606.ENSP00000264645	9606.ENSP00000392094	0	0.800	0	0	0.800
CASC3	SNRPD2	9606.ENSP00000264645	9606.ENSP00000342374	0	0.800	0	0	0.800
CASC3	CDC5L	9606.ENSP00000264645	9606.ENSP00000360532	0	0.800	0	0	0.800
CASC3	CRNKL1	9606.ENSP00000264645	9606.ENSP00000366557	0	0.800	0	0	0.800
CASC3	SNRPB	9606.ENSP00000264645	9606.ENSP00000412566	0	0.800	0	0	0.800
CASC3	SNRPG	9606.ENSP00000264645	9606.ENSP00000272348	0	0.800	0	0	0.800
CASC3	SNRPE	9606.ENSP00000264645	9606.ENSP00000400591	0	0.800	0	0	0.800
CASC3	XAB2	9606.ENSP00000264645	9606.ENSP00000351137	0	0.800	0	0	0.800
CASC3	CWC15	9606.ENSP00000264645	9606.ENSP00000475615	0	0.800	0	0	0.800
CASC3	PLRG1	9606.ENSP00000264645	9606.ENSP00000424417	0	0.800	0	0	0.800
CASC3	ISY1-RAB43	9606.ENSP00000264645	9606.ENSP00000411822	0	0	0.900	0	0.900
CASC3	SLU7	9606.ENSP00000264645	9606.ENSP00000297151	0	0.800	0.600	0	0.916
CASC3	DHX38	9606.ENSP00000264645	9606.ENSP00000268482	0	0.800	0.600	0	0.916
CASC3	CDC40	9606.ENSP00000264645	9606.ENSP00000357928	0	0.800	0.600	0	0.916
